datetime,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore
2015-01-08 10:00:00,533.0,622.0,4441.0,7301.0,315.0,104.0,664.0,1153.0,6749.0,84.0,67.0,3943.0,226.0,3330.0
2015-01-08 11:00:00,531.0,629.0,4513.0,7468.0,315.0,0.0,689.0,1333.0,6744.0,85.0,66.0,4514.0,232.0,2911.0
2015-01-08 12:00:00,522.0,631.0,4654.0,7503.0,311.0,6.0,717.0,1795.0,6741.0,84.0,68.0,4926.0,254.0,2376.0
2015-01-08 13:00:00,509.0,635.0,4760.0,7551.0,311.0,27.0,715.0,2275.0,6739.0,83.0,69.0,5067.0,237.0,1917.0
2015-01-08 14:00:00,504.0,637.0,4591.0,7542.0,269.0,32.0,717.0,2198.0,6732.0,84.0,69.0,5092.0,234.0,1741.0
2015-01-08 15:00:00,506.0,636.0,4964.0,7517.0,263.0,10.0,694.0,1776.0,6730.0,84.0,66.0,5019.0,232.0,1680.0
2015-01-08 16:00:00,500.0,636.0,5046.0,7462.0,259.0,0.0,667.0,1445.0,6729.0,83.0,67.0,4803.0,225.0,1774.0
2015-01-08 17:00:00,502.0,628.0,4899.0,7437.0,258.0,0.0,654.0,1478.0,6728.0,83.0,67.0,4507.0,223.0,2001.0
2015-01-08 18:00:00,514.0,582.0,4677.0,7345.0,258.0,0.0,640.0,1236.0,6717.0,83.0,69.0,4010.0,228.0,2574.0
2015-01-08 19:00:00,513.0,625.0,4606.0,7419.0,270.0,0.0,645.0,1435.0,6727.0,82.0,69.0,3321.0,227.0,3022.0
2015-01-08 20:00:00,511.0,571.0,4805.0,7224.0,295.0,84.0,683.0,2430.0,6736.0,82.0,68.0,2089.0,224.0,3312.0
2015-01-08 21:00:00,516.0,599.0,4932.0,7191.0,301.0,81.0,722.0,3302.0,6748.0,82.0,67.0,957.0,223.0,3478.0
2015-01-08 22:00:00,519.0,625.0,5136.0,7012.0,301.0,4.0,706.0,3461.0,6762.0,83.0,70.0,721.0,219.0,3726.0
2015-01-08 23:00:00,515.0,620.0,5209.0,6549.0,302.0,0.0,669.0,2426.0,6760.0,83.0,67.0,691.0,231.0,3968.0
2015-01-09 00:00:00,489.0,920.0,5410.0,7695.0,314.0,0.0,574.0,1930.0,6846.0,86.0,66.0,39.0,273.0,3552.0
2015-01-09 01:00:00,483.0,928.0,4445.0,7691.0,301.0,62.0,553.0,1819.0,6852.0,86.0,68.0,38.0,231.0,3334.0
2015-01-09 02:00:00,485.0,833.0,4287.0,7435.0,297.0,167.0,544.0,1347.0,6854.0,85.0,67.0,37.0,227.0,3486.0
2015-01-09 03:00:00,477.0,935.0,4223.0,7544.0,296.0,557.0,548.0,943.0,6855.0,86.0,67.0,37.0,224.0,3492.0
2015-01-09 04:00:00,480.0,937.0,4178.0,7375.0,298.0,734.0,548.0,655.0,6858.0,86.0,66.0,36.0,227.0,3541.0
2015-01-09 05:00:00,482.0,935.0,4283.0,7442.0,288.0,753.0,558.0,682.0,6862.0,86.0,66.0,41.0,226.0,3603.0
2015-01-09 06:00:00,477.0,894.0,4444.0,7465.0,299.0,468.0,559.0,1561.0,6861.0,86.0,66.0,45.0,234.0,3952.0
2015-01-09 07:00:00,477.0,920.0,5068.0,7674.0,299.0,297.0,555.0,1801.0,6864.0,85.0,67.0,58.0,239.0,4209.0
2015-01-09 08:00:00,495.0,910.0,5684.0,7654.0,333.0,43.0,589.0,1932.0,6866.0,85.0,67.0,317.0,244.0,4171.0
2015-01-09 09:00:00,493.0,956.0,6295.0,7801.0,348.0,0.0,645.0,2736.0,6866.0,84.0,67.0,1107.0,245.0,3873.0
2015-01-09 10:00:00,490.0,955.0,6674.0,7866.0,352.0,0.0,672.0,3238.0,6863.0,84.0,68.0,2133.0,248.0,3865.0
2015-01-09 11:00:00,490.0,892.0,6918.0,7645.0,353.0,0.0,656.0,2941.0,6860.0,83.0,69.0,3193.0,250.0,3802.0
2015-01-09 12:00:00,487.0,889.0,6848.0,7610.0,360.0,0.0,658.0,2898.0,6855.0,83.0,66.0,3932.0,250.0,3676.0
2015-01-09 13:00:00,492.0,942.0,6954.0,7710.0,364.0,0.0,645.0,3092.0,6853.0,82.0,68.0,4156.0,250.0,3620.0
2015-01-09 14:00:00,490.0,918.0,7022.0,7738.0,374.0,0.0,622.0,2380.0,6855.0,82.0,70.0,4285.0,243.0,3774.0
2015-01-09 15:00:00,486.0,845.0,6520.0,7777.0,366.0,1.0,617.0,2283.0,6857.0,82.0,72.0,4135.0,242.0,4045.0
2015-01-09 16:00:00,480.0,882.0,6377.0,7817.0,372.0,0.0,612.0,2083.0,6855.0,82.0,70.0,3883.0,238.0,4345.0
2015-01-09 17:00:00,487.0,856.0,6247.0,7645.0,386.0,4.0,610.0,1983.0,6858.0,82.0,71.0,3513.0,242.0,4914.0
2015-01-09 18:00:00,481.0,732.0,6189.0,7179.0,390.0,167.0,613.0,1629.0,6858.0,82.0,69.0,3253.0,263.0,5564.0
2015-01-09 19:00:00,470.0,733.0,5975.0,6873.0,391.0,433.0,645.0,1789.0,6860.0,82.0,72.0,2403.0,281.0,5966.0
2015-01-09 20:00:00,468.0,663.0,6141.0,6633.0,397.0,183.0,666.0,2676.0,6862.0,82.0,72.0,1060.0,279.0,5879.0
2015-01-09 21:00:00,476.0,788.0,6476.0,7175.0,388.0,50.0,663.0,3161.0,6862.0,82.0,71.0,530.0,278.0,5861.0
2015-01-09 22:00:00,477.0,860.0,5953.0,7443.0,395.0,1.0,651.0,2007.0,6867.0,82.0,73.0,444.0,277.0,5431.0
2015-01-09 23:00:00,477.0,885.0,5207.0,7447.0,384.0,0.0,613.0,1037.0,6849.0,82.0,72.0,386.0,274.0,5147.0
2015-01-10 00:00:00,537.0,930.0,5151.0,7380.0,412.0,321.0,453.0,2092.0,6012.0,88.0,71.0,384.0,230.0,996.0
2015-01-10 01:00:00,537.0,934.0,5181.0,7378.0,399.0,391.0,448.0,1522.0,6014.0,88.0,72.0,167.0,227.0,897.0
2015-01-10 02:00:00,544.0,918.0,4917.0,7369.0,389.0,472.0,437.0,787.0,6014.0,88.0,69.0,102.0,221.0,934.0
2015-01-10 03:00:00,553.0,873.0,4496.0,7318.0,386.0,488.0,432.0,696.0,6014.0,88.0,69.0,103.0,226.0,933.0
2015-01-10 04:00:00,559.0,902.0,4488.0,7337.0,385.0,660.0,429.0,617.0,6014.0,87.0,68.0,102.0,238.0,898.0
2015-01-10 05:00:00,564.0,930.0,4645.0,7357.0,371.0,490.0,439.0,746.0,6014.0,87.0,66.0,102.0,244.0,826.0
2015-01-10 06:00:00,561.0,888.0,5093.0,7242.0,386.0,150.0,444.0,1643.0,6013.0,87.0,67.0,102.0,254.0,890.0
2015-01-10 07:00:00,559.0,884.0,5641.0,7236.0,401.0,0.0,446.0,3923.0,6010.0,88.0,66.0,103.0,264.0,998.0
2015-01-10 08:00:00,566.0,906.0,6096.0,7260.0,423.0,0.0,452.0,4236.0,6010.0,88.0,68.0,233.0,265.0,1183.0
2015-01-10 09:00:00,564.0,911.0,5896.0,7419.0,431.0,0.0,485.0,4410.0,6005.0,87.0,68.0,1209.0,257.0,1214.0
2015-01-10 10:00:00,563.0,816.0,5695.0,7347.0,436.0,0.0,493.0,4438.0,6004.0,85.0,66.0,2927.0,252.0,852.0
2015-01-10 11:00:00,547.0,844.0,5666.0,7333.0,425.0,121.0,475.0,4006.0,6003.0,82.0,67.0,4515.0,254.0,828.0
2015-01-10 12:00:00,554.0,839.0,5580.0,7368.0,419.0,166.0,474.0,3769.0,6003.0,87.0,69.0,5044.0,250.0,1346.0
2015-01-10 13:00:00,560.0,881.0,5449.0,7380.0,420.0,9.0,483.0,3092.0,5879.0,89.0,71.0,5107.0,242.0,2139.0
2015-01-10 14:00:00,565.0,894.0,5433.0,7409.0,425.0,0.0,509.0,2314.0,6007.0,90.0,73.0,4900.0,241.0,2602.0
2015-01-10 15:00:00,561.0,897.0,5395.0,7403.0,420.0,72.0,500.0,2074.0,6005.0,88.0,76.0,4463.0,241.0,3146.0
2015-01-10 16:00:00,556.0,894.0,5288.0,7314.0,410.0,83.0,481.0,1941.0,5997.0,78.0,72.0,4215.0,240.0,3812.0
2015-01-10 17:00:00,564.0,886.0,5262.0,7246.0,428.0,83.0,498.0,1661.0,6000.0,80.0,76.0,3756.0,243.0,4411.0
2015-01-10 18:00:00,558.0,763.0,5437.0,6732.0,428.0,72.0,509.0,1422.0,6001.0,85.0,75.0,2857.0,247.0,4682.0
2015-01-10 19:00:00,565.0,709.0,5800.0,6632.0,439.0,0.0,518.0,3529.0,6002.0,91.0,79.0,1303.0,254.0,4400.0
2015-01-10 20:00:00,577.0,753.0,6067.0,6937.0,423.0,0.0,533.0,4241.0,6004.0,89.0,77.0,633.0,269.0,4443.0
2015-01-10 21:00:00,562.0,869.0,6088.0,7119.0,427.0,60.0,523.0,4240.0,6005.0,86.0,74.0,510.0,266.0,4419.0
2015-01-10 22:00:00,575.0,864.0,5814.0,7025.0,429.0,190.0,520.0,2362.0,6007.0,87.0,76.0,497.0,263.0,3976.0
2015-01-10 23:00:00,578.0,866.0,5385.0,7088.0,427.0,300.0,506.0,1022.0,6008.0,88.0,74.0,466.0,263.0,3299.0
2015-01-11 00:00:00,525.0,0.0,4827.0,4352.0,211.0,753.0,711.0,1549.0,5041.0,83.0,71.0,26.0,274.0,4256.0
2015-01-11 01:00:00,515.0,0.0,4185.0,3416.0,211.0,896.0,680.0,1001.0,5039.0,83.0,71.0,25.0,268.0,4802.0
2015-01-11 02:00:00,510.0,0.0,4066.0,2719.0,211.0,1176.0,681.0,954.0,5041.0,83.0,70.0,25.0,273.0,5261.0
2015-01-11 03:00:00,500.0,0.0,3994.0,2553.0,210.0,1799.0,670.0,726.0,5042.0,83.0,63.0,25.0,269.0,5647.0
2015-01-11 04:00:00,503.0,0.0,3922.0,2460.0,194.0,2226.0,666.0,780.0,5039.0,84.0,63.0,25.0,264.0,5907.0
2015-01-11 05:00:00,499.0,0.0,3965.0,2335.0,200.0,2285.0,647.0,529.0,5040.0,84.0,64.0,25.0,262.0,6487.0
2015-01-11 06:00:00,501.0,0.0,3945.0,2187.0,209.0,2289.0,645.0,521.0,5041.0,85.0,64.0,23.0,256.0,7036.0
2015-01-11 07:00:00,496.0,0.0,3973.0,1855.0,211.0,2324.0,647.0,599.0,5043.0,85.0,61.0,35.0,250.0,7397.0
2015-01-11 08:00:00,495.0,0.0,4078.0,1779.0,211.0,2497.0,624.0,532.0,5043.0,84.0,62.0,394.0,259.0,8140.0
2015-01-11 09:00:00,516.0,0.0,4220.0,1869.0,212.0,2946.0,562.0,787.0,5044.0,83.0,63.0,1228.0,259.0,9148.0
2015-01-11 10:00:00,547.0,0.0,4085.0,1811.0,212.0,2892.0,603.0,714.0,5042.0,82.0,61.0,2045.0,258.0,9866.0
2015-01-11 11:00:00,539.0,0.0,3728.0,1847.0,213.0,2570.0,590.0,564.0,5042.0,82.0,62.0,2423.0,255.0,10448.0
2015-01-11 12:00:00,554.0,0.0,3863.0,1910.0,213.0,2604.0,593.0,863.0,5043.0,82.0,63.0,2437.0,259.0,10819.0
2015-01-11 13:00:00,550.0,0.0,3946.0,1928.0,212.0,2204.0,652.0,773.0,5042.0,81.0,62.0,2022.0,259.0,11383.0
2015-01-11 14:00:00,546.0,0.0,3789.0,1857.0,213.0,1879.0,640.0,681.0,5042.0,81.0,60.0,1630.0,256.0,11916.0
2015-01-11 15:00:00,542.0,0.0,3758.0,1899.0,211.0,1965.0,635.0,788.0,5042.0,82.0,62.0,1334.0,255.0,12171.0
2015-01-11 16:00:00,544.0,0.0,4071.0,1859.0,210.0,1934.0,633.0,1009.0,5042.0,82.0,60.0,860.0,251.0,12258.0
2015-01-11 17:00:00,553.0,0.0,3982.0,1982.0,210.0,1284.0,631.0,909.0,5042.0,83.0,62.0,254.0,262.0,12239.0
2015-01-11 18:00:00,570.0,0.0,3682.0,2327.0,211.0,453.0,651.0,1445.0,5041.0,83.0,69.0,57.0,270.0,12399.0
2015-01-11 19:00:00,567.0,0.0,3508.0,2424.0,214.0,140.0,674.0,1753.0,5043.0,84.0,69.0,54.0,279.0,12793.0
2015-01-11 20:00:00,559.0,0.0,3506.0,2193.0,213.0,149.0,665.0,1741.0,5043.0,84.0,70.0,55.0,281.0,12806.0
2015-01-11 21:00:00,545.0,0.0,3375.0,2114.0,214.0,460.0,652.0,1660.0,5045.0,84.0,69.0,34.0,272.0,12675.0
2015-01-11 22:00:00,554.0,0.0,3606.0,1960.0,213.0,673.0,632.0,1512.0,5045.0,84.0,68.0,31.0,273.0,12677.0
2015-01-11 23:00:00,537.0,0.0,3758.0,1727.0,206.0,1168.0,629.0,759.0,5046.0,85.0,69.0,31.0,272.0,12580.0
2015-01-12 00:00:00,468.0,917.0,6789.0,7023.0,401.0,290.0,839.0,2221.0,5370.0,89.0,67.0,44.0,234.0,1661.0
2015-01-12 01:00:00,444.0,942.0,6012.0,7141.0,386.0,499.0,772.0,1075.0,5398.0,89.0,66.0,42.0,231.0,1436.0
2015-01-12 02:00:00,425.0,926.0,5459.0,7128.0,380.0,686.0,742.0,692.0,5428.0,88.0,65.0,42.0,229.0,1350.0
2015-01-12 03:00:00,446.0,942.0,5248.0,7102.0,378.0,771.0,673.0,459.0,5452.0,89.0,66.0,42.0,227.0,1386.0
2015-01-12 04:00:00,463.0,928.0,5409.0,7019.0,375.0,854.0,666.0,471.0,5452.0,90.0,66.0,42.0,224.0,1349.0
2015-01-12 05:00:00,467.0,899.0,5644.0,7060.0,378.0,712.0,695.0,500.0,5452.0,90.0,67.0,42.0,229.0,1286.0
2015-01-12 06:00:00,470.0,935.0,6915.0,7071.0,379.0,405.0,770.0,1177.0,5459.0,90.0,66.0,42.0,226.0,1263.0
2015-01-12 07:00:00,464.0,939.0,8118.0,7159.0,399.0,34.0,821.0,3669.0,5465.0,92.0,67.0,45.0,224.0,1266.0
2015-01-12 08:00:00,478.0,939.0,8974.0,7140.0,417.0,2.0,844.0,5393.0,5464.0,98.0,66.0,157.0,226.0,1237.0
2015-01-12 09:00:00,484.0,942.0,9546.0,7148.0,411.0,48.0,868.0,4942.0,5465.0,106.0,63.0,1104.0,219.0,1205.0
2015-01-12 10:00:00,483.0,929.0,9728.0,7214.0,415.0,311.0,857.0,4414.0,5464.0,100.0,61.0,2190.0,228.0,1196.0
2015-01-12 11:00:00,479.0,939.0,9668.0,7290.0,421.0,417.0,849.0,3815.0,5469.0,100.0,66.0,3012.0,229.0,1146.0
2015-01-12 12:00:00,479.0,940.0,9752.0,7311.0,425.0,417.0,842.0,3429.0,5466.0,96.0,70.0,3262.0,231.0,1170.0
2015-01-12 13:00:00,479.0,939.0,9860.0,7419.0,431.0,247.0,827.0,3114.0,5468.0,95.0,70.0,3208.0,231.0,1210.0
2015-01-12 14:00:00,474.0,939.0,9443.0,7389.0,433.0,2.0,832.0,2553.0,5467.0,96.0,68.0,3027.0,227.0,1034.0
2015-01-12 15:00:00,474.0,939.0,9672.0,7403.0,424.0,2.0,831.0,2572.0,5467.0,98.0,68.0,2630.0,229.0,924.0
2015-01-12 16:00:00,482.0,942.0,10336.0,7443.0,423.0,2.0,839.0,2985.0,5468.0,91.0,69.0,1615.0,229.0,905.0
2015-01-12 17:00:00,483.0,942.0,11171.0,7430.0,421.0,1.0,849.0,4305.0,5469.0,92.0,70.0,422.0,231.0,1091.0
2015-01-12 18:00:00,488.0,937.0,12227.0,7369.0,422.0,1.0,871.0,5946.0,5470.0,91.0,77.0,86.0,234.0,1110.0
2015-01-12 19:00:00,488.0,940.0,12415.0,7374.0,420.0,2.0,872.0,5661.0,5471.0,89.0,76.0,63.0,235.0,1051.0
2015-01-12 20:00:00,488.0,941.0,12532.0,7372.0,419.0,2.0,883.0,5548.0,5471.0,88.0,76.0,56.0,234.0,1175.0
2015-01-12 21:00:00,491.0,939.0,12693.0,7372.0,432.0,2.0,873.0,4841.0,5471.0,90.0,76.0,44.0,235.0,1430.0
2015-01-12 22:00:00,489.0,942.0,10741.0,7369.0,435.0,2.0,837.0,4022.0,5472.0,89.0,74.0,42.0,234.0,1631.0
2015-01-12 23:00:00,487.0,928.0,9445.0,7273.0,434.0,38.0,822.0,2357.0,5473.0,89.0,75.0,42.0,235.0,1729.0
2015-01-13 00:00:00,514.0,821.0,4338.0,6070.0,275.0,632.0,821.0,1152.0,7104.0,81.0,65.0,32.0,268.0,8027.0
2015-01-13 01:00:00,516.0,681.0,4087.0,5834.0,270.0,1460.0,779.0,748.0,7102.0,82.0,63.0,32.0,267.0,7668.0
2015-01-13 02:00:00,519.0,533.0,4091.0,5456.0,270.0,2013.0,771.0,502.0,7103.0,80.0,65.0,32.0,269.0,7337.0
2015-01-13 03:00:00,515.0,515.0,4062.0,5421.0,270.0,2479.0,756.0,493.0,7103.0,81.0,65.0,32.0,270.0,6970.0
2015-01-13 04:00:00,515.0,520.0,3893.0,5325.0,274.0,2608.0,740.0,584.0,7102.0,83.0,63.0,32.0,271.0,6966.0
2015-01-13 05:00:00,515.0,548.0,4020.0,5466.0,274.0,2466.0,745.0,586.0,7103.0,83.0,65.0,32.0,269.0,6890.0
2015-01-13 06:00:00,520.0,648.0,4233.0,5735.0,277.0,1181.0,754.0,792.0,7104.0,83.0,65.0,32.0,269.0,6853.0
2015-01-13 07:00:00,518.0,921.0,4919.0,6706.0,288.0,134.0,794.0,1918.0,7102.0,84.0,63.0,37.0,269.0,6849.0
2015-01-13 08:00:00,520.0,962.0,5981.0,7228.0,334.0,0.0,956.0,3437.0,7102.0,85.0,64.0,56.0,267.0,6964.0
2015-01-13 09:00:00,527.0,969.0,5959.0,7103.0,335.0,1.0,977.0,4103.0,7101.0,84.0,64.0,516.0,261.0,6922.0
2015-01-13 10:00:00,526.0,971.0,5995.0,7075.0,338.0,0.0,930.0,4118.0,7101.0,84.0,63.0,1475.0,268.0,6320.0
2015-01-13 11:00:00,502.0,908.0,5992.0,6823.0,335.0,47.0,936.0,4358.0,7102.0,78.0,64.0,2284.0,267.0,5670.0
2015-01-13 12:00:00,505.0,945.0,5882.0,6933.0,349.0,1.0,935.0,3403.0,7101.0,77.0,69.0,2857.0,270.0,5901.0
2015-01-13 13:00:00,517.0,963.0,5626.0,7080.0,353.0,0.0,947.0,2513.0,7099.0,76.0,76.0,3217.0,271.0,6300.0
2015-01-13 14:00:00,517.0,925.0,5445.0,7024.0,350.0,2.0,926.0,1298.0,7099.0,77.0,75.0,3253.0,266.0,6635.0
2015-01-13 15:00:00,519.0,954.0,5399.0,7030.0,349.0,0.0,938.0,1290.0,7098.0,81.0,76.0,3084.0,264.0,6481.0
2015-01-13 16:00:00,533.0,922.0,5903.0,7022.0,358.0,81.0,959.0,1538.0,7098.0,83.0,76.0,2475.0,268.0,6184.0
2015-01-13 17:00:00,538.0,954.0,7059.0,7085.0,361.0,1.0,1013.0,2660.0,7097.0,83.0,77.0,1187.0,271.0,5758.0
2015-01-13 18:00:00,535.0,932.0,8464.0,7068.0,359.0,0.0,1072.0,4544.0,7098.0,84.0,76.0,303.0,263.0,5607.0
2015-01-13 19:00:00,548.0,948.0,8877.0,7241.0,350.0,0.0,1077.0,5834.0,7098.0,83.0,81.0,98.0,266.0,5656.0
2015-01-13 20:00:00,548.0,971.0,9161.0,7257.0,350.0,0.0,1130.0,5939.0,7098.0,83.0,79.0,80.0,275.0,5789.0
2015-01-13 21:00:00,546.0,982.0,9945.0,7274.0,345.0,0.0,1154.0,5030.0,7097.0,84.0,78.0,44.0,275.0,5689.0
2015-01-13 22:00:00,537.0,965.0,9364.0,7231.0,350.0,0.0,1084.0,2885.0,7099.0,80.0,75.0,44.0,271.0,5676.0
2015-01-13 23:00:00,532.0,959.0,6989.0,7192.0,346.0,90.0,1048.0,1883.0,7099.0,80.0,76.0,35.0,270.0,5925.0
2015-01-14 00:00:00,528.0,884.0,5673.0,6948.0,287.0,771.0,985.0,1290.0,7098.0,80.0,71.0,28.0,270.0,6174.0
2015-01-14 01:00:00,531.0,809.0,4462.0,6121.0,282.0,964.0,841.0,539.0,7099.0,80.0,71.0,28.0,269.0,6637.0
2015-01-14 02:00:00,535.0,615.0,4247.0,5281.0,283.0,1264.0,829.0,517.0,7100.0,80.0,72.0,27.0,269.0,6808.0
2015-01-14 03:00:00,530.0,555.0,4314.0,5202.0,283.0,1868.0,832.0,601.0,7099.0,80.0,71.0,27.0,269.0,6744.0
2015-01-14 04:00:00,524.0,539.0,4325.0,5267.0,280.0,1966.0,827.0,602.0,7098.0,80.0,71.0,27.0,260.0,6780.0
2015-01-14 05:00:00,524.0,585.0,4519.0,5587.0,277.0,1922.0,824.0,805.0,7098.0,80.0,72.0,27.0,257.0,6224.0
2015-01-14 06:00:00,532.0,754.0,4877.0,6404.0,281.0,935.0,840.0,1226.0,7096.0,80.0,71.0,27.0,255.0,5424.0
2015-01-14 07:00:00,540.0,832.0,5742.0,7072.0,324.0,8.0,905.0,3538.0,7097.0,84.0,70.0,32.0,269.0,4958.0
2015-01-14 08:00:00,539.0,974.0,6583.0,7498.0,343.0,0.0,1021.0,5459.0,7097.0,90.0,71.0,39.0,276.0,4773.0
2015-01-14 09:00:00,535.0,981.0,6658.0,7571.0,345.0,1.0,991.0,5677.0,7097.0,92.0,70.0,411.0,282.0,4645.0
2015-01-14 10:00:00,507.0,980.0,6920.0,7581.0,347.0,0.0,1034.0,5342.0,7098.0,91.0,70.0,1258.0,283.0,4425.0
2015-01-14 11:00:00,530.0,786.0,6651.0,7230.0,351.0,0.0,1020.0,5628.0,7099.0,90.0,72.0,1960.0,284.0,4302.0
2015-01-14 12:00:00,534.0,868.0,6661.0,7472.0,352.0,0.0,1085.0,4730.0,7099.0,88.0,75.0,2480.0,276.0,4677.0
2015-01-14 13:00:00,533.0,940.0,6446.0,7568.0,359.0,1.0,1031.0,4199.0,7099.0,87.0,73.0,2688.0,272.0,5121.0
2015-01-14 14:00:00,528.0,966.0,6415.0,7573.0,362.0,0.0,1100.0,2791.0,7099.0,83.0,71.0,2683.0,272.0,5330.0
2015-01-14 15:00:00,516.0,921.0,6723.0,7557.0,360.0,0.0,1065.0,2188.0,7098.0,79.0,73.0,2420.0,271.0,5528.0
2015-01-14 16:00:00,518.0,978.0,6275.0,7568.0,352.0,0.0,1082.0,2937.0,7099.0,81.0,76.0,2003.0,265.0,5518.0
2015-01-14 17:00:00,525.0,970.0,6931.0,7593.0,352.0,0.0,1068.0,3782.0,7099.0,88.0,76.0,905.0,264.0,5440.0
2015-01-14 18:00:00,531.0,981.0,8088.0,7589.0,353.0,0.0,1100.0,4836.0,7099.0,89.0,75.0,213.0,255.0,5806.0
2015-01-14 19:00:00,531.0,982.0,8441.0,7602.0,356.0,0.0,1090.0,5574.0,7100.0,82.0,80.0,112.0,254.0,6321.0
2015-01-14 20:00:00,540.0,976.0,8539.0,7578.0,355.0,0.0,1084.0,5207.0,7101.0,84.0,80.0,79.0,265.0,6901.0
2015-01-14 21:00:00,527.0,966.0,8809.0,7560.0,347.0,0.0,1081.0,3599.0,7102.0,90.0,80.0,32.0,265.0,7571.0
2015-01-14 22:00:00,504.0,961.0,6398.0,7474.0,346.0,0.0,1028.0,3038.0,7102.0,82.0,79.0,31.0,265.0,7913.0
2015-01-14 23:00:00,501.0,890.0,4840.0,6948.0,339.0,33.0,1011.0,1374.0,7102.0,80.0,78.0,31.0,261.0,8204.0
2015-01-15 00:00:00,499.0,792.0,3825.0,6296.0,286.0,878.0,924.0,972.0,7105.0,80.0,72.0,31.0,263.0,8374.0
2015-01-15 01:00:00,494.0,730.0,3485.0,5599.0,276.0,2130.0,795.0,993.0,7103.0,80.0,72.0,31.0,257.0,8407.0
2015-01-15 02:00:00,464.0,553.0,3466.0,4801.0,293.0,2655.0,798.0,694.0,7103.0,79.0,72.0,31.0,257.0,8338.0
2015-01-15 03:00:00,464.0,573.0,3536.0,4487.0,296.0,3060.0,821.0,604.0,7103.0,80.0,73.0,31.0,257.0,8323.0
2015-01-15 04:00:00,463.0,567.0,3469.0,4427.0,294.0,3124.0,824.0,555.0,7104.0,80.0,71.0,31.0,263.0,8080.0
2015-01-15 05:00:00,465.0,602.0,3424.0,4933.0,297.0,2926.0,819.0,520.0,7104.0,79.0,68.0,31.0,264.0,7901.0
2015-01-15 06:00:00,496.0,626.0,3446.0,5435.0,299.0,1776.0,819.0,730.0,7102.0,78.0,70.0,31.0,261.0,8032.0
2015-01-15 07:00:00,493.0,854.0,4156.0,6129.0,303.0,260.0,861.0,1230.0,7099.0,83.0,70.0,33.0,261.0,8288.0
2015-01-15 08:00:00,505.0,949.0,4660.0,6488.0,341.0,0.0,894.0,2650.0,7073.0,80.0,70.0,50.0,263.0,8799.0
2015-01-15 09:00:00,501.0,961.0,4292.0,6525.0,345.0,0.0,935.0,3255.0,7065.0,57.0,71.0,562.0,242.0,9263.0
2015-01-15 10:00:00,485.0,979.0,4529.0,6524.0,345.0,1.0,955.0,3233.0,7066.0,56.0,72.0,1336.0,246.0,9169.0
2015-01-15 11:00:00,487.0,786.0,4674.0,6312.0,362.0,0.0,988.0,2520.0,7066.0,54.0,75.0,1984.0,242.0,9300.0
2015-01-15 12:00:00,483.0,794.0,4448.0,6248.0,362.0,79.0,1006.0,1811.0,7085.0,59.0,73.0,2287.0,260.0,9645.0
2015-01-15 13:00:00,484.0,939.0,4227.0,6270.0,363.0,1.0,1112.0,1621.0,7099.0,75.0,74.0,2274.0,257.0,9606.0
2015-01-15 14:00:00,488.0,904.0,3997.0,6044.0,362.0,190.0,1007.0,1335.0,7100.0,78.0,74.0,2062.0,266.0,9890.0
2015-01-15 15:00:00,496.0,848.0,3984.0,6075.0,360.0,266.0,1128.0,1256.0,7100.0,79.0,72.0,1593.0,266.0,10212.0
2015-01-15 16:00:00,469.0,940.0,4217.0,6046.0,364.0,195.0,1038.0,1482.0,7100.0,82.0,74.0,939.0,269.0,10274.0
2015-01-15 17:00:00,441.0,908.0,4651.0,6197.0,367.0,3.0,1127.0,2018.0,7099.0,83.0,73.0,287.0,270.0,10112.0
2015-01-15 18:00:00,488.0,950.0,4743.0,6449.0,366.0,0.0,1197.0,3590.0,7100.0,89.0,75.0,67.0,273.0,10081.0
2015-01-15 19:00:00,513.0,962.0,4721.0,6607.0,367.0,0.0,1267.0,4371.0,7100.0,85.0,79.0,62.0,265.0,10678.0
2015-01-15 20:00:00,518.0,962.0,4838.0,6641.0,369.0,0.0,1272.0,4037.0,7101.0,81.0,77.0,61.0,269.0,11114.0
2015-01-15 21:00:00,528.0,920.0,4699.0,6395.0,343.0,1.0,1250.0,2885.0,7102.0,82.0,80.0,59.0,269.0,11935.0
2015-01-15 22:00:00,474.0,641.0,4354.0,5720.0,336.0,166.0,1189.0,2063.0,7100.0,82.0,76.0,59.0,261.0,12091.0
2015-01-15 23:00:00,462.0,530.0,4065.0,5457.0,334.0,971.0,1085.0,1609.0,7101.0,81.0,75.0,59.0,252.0,11295.0
2015-01-16 00:00:00,508.0,545.0,3802.0,4845.0,297.0,1748.0,1085.0,1126.0,7101.0,81.0,72.0,59.0,244.0,10525.0
2015-01-16 01:00:00,464.0,514.0,3627.0,4589.0,293.0,2709.0,1071.0,788.0,7101.0,81.0,72.0,59.0,241.0,9822.0
2015-01-16 02:00:00,480.0,510.0,3602.0,4223.0,292.0,3132.0,1065.0,644.0,7101.0,81.0,73.0,59.0,248.0,9202.0
2015-01-16 03:00:00,478.0,531.0,3563.0,4248.0,292.0,3180.0,1074.0,656.0,7100.0,80.0,69.0,59.0,251.0,8451.0
